zid,address,zipcode,alat,alon,valuation,value_change,value_range_high,value_range_low,sqft,value_sqft,lot_sqft,year_built,last_sold_date,last_sold_price
28608341.0,1630 South Turnersville Road,78640,30.068824,-97.78057199999999,238200.0,-2485.0,264402.0,216762.0,2015.0,118.21,43560.0,,,
63836625.0,11508 Knapple Cove,78653,30.358773,-97.54747900000001,244605.0,-3348.0,256835.0,232375.0,2198.0,111.29,6795.0,2003.0,09/16/2015,211105.0
29568747.0,10044 Woodland Village Drive,78750,30.452476,-97.796585,264172.0,-2789.0,277381.0,240397.0,1670.0,158.19,9104.0,1975.0,,
29339687.0,2020 Vervain Court,78733,30.310534000000004,-97.90195200000001,631241.0,-1968.0,669115.0,593367.0,3457.0,182.6,13556.0,2001.0,,
29470053.0,8002 Forbsdale Drive,78747,30.157484000000004,-97.738926,209213.0,-840.0,219674.0,192476.0,1622.0,128.98,5802.0,1998.0,08/24/2004,110598.0
28601523.0,16213 Bullwhip Pass,78610,30.103426000000002,-97.862619,449406.0,19156.0,485358.0,404465.0,3748.0,119.91,84724.0,1978.0,,
58316597.0,8904 Frock Court,78748,30.182598,-97.81700500000001,248195.0,-267.0,268051.0,230821.0,1385.0,179.2,6085.0,2001.0,,
29400410.0,21411 Hog Eye Road,78621,30.29669,-97.479263,234495.0,-277.0,253255.0,199321.0,1488.0,157.59,180905.0,1975.0,,
29479495.0,8023 Acton Drive,78736,30.232827,-97.896338,449576.0,14960.0,476551.0,427097.0,2480.0,181.28,58370.0,1968.0,,
58304501.0,11922 Oakbrook Drive,78753,30.389909000000003,-97.679396,311466.0,3573.0,327039.0,295893.0,2034.0,153.13,9701.0,1970.0,04/27/2006,195000.0
29565751.0,1801 Sun Lake,78681,30.527017999999998,-97.72918,423318.0,5968.0,444484.0,402152.0,2792.0,151.62,27443.0,1997.0,,
29402021.0,1811 Rogge Lane,78723,30.306590000000003,-97.693985,413284.0,-69.0,433948.0,392620.0,1473.0,280.57,11326.0,1957.0,,
96631680.0,176 Drury Lane,78737,30.199882000000002,-97.970584,374216.0,-683.0,392927.0,355505.0,2557.0,146.35,,2008.0,05/25/2018,
29484318.0,6801 Telluride Trail,78749,30.224882,-97.877388,428882.0,-1590.0,450326.0,407438.0,2687.0,159.61,5270.0,1998.0,,
29343581.0,2605 Pearce Road,78730,30.33095,-97.825415,3449639.0,-22043.0,4001581.0,3277157.0,5453.0,632.61,43708.0,2010.0,,
29476642.0,700 Gamez Cove,78704,30.231728000000004,-97.767946,599017.0,513.0,646938.0,563076.0,2169.0,276.17,12772.0,1983.0,,
29339395.0,29 Saint Stephen's School Road,78746,30.311016,-97.83000899999999,1763232.0,53473.0,1869026.0,1675070.0,5500.0,320.59,109771.0,2013.0,06/07/2018,1745000.0
29363444.0,8321 Asmara Drive,78750,30.390859999999996,-97.805564,571312.0,176.0,605591.0,508468.0,3007.0,189.99,24616.0,1996.0,,
29450926.0,14805 Haley Hollow,78728,30.447855999999998,-97.684044,319157.0,-1759.0,335115.0,300008.0,2687.0,118.78,10054.0,1998.0,,
144167472.0,3909 Westlake Drive,78746,30.327628000000004,-97.780401,2717403.0,-292036.0,3750016.0,2554359.0,7922.0,343.02,40428.0,2016.0,,
29373266.0,7200 Macks Canyon Road,78641,30.429001,-97.9051,595316.0,2953.0,714379.0,511972.0,1388.0,428.9,58357.0,1954.0,,
80092709.0,1703 Post Oak Road,78621,30.219016999999997,-97.493339,178310.0,9885.0,197924.0,156913.0,1456.0,122.47,108900.0,1999.0,,
29471995.0,1503 Newton Street,78704,30.249225,-97.752037,527901.0,-1666.0,607086.0,496227.0,1168.0,451.97,6766.0,1928.0,,
58298314.0,411 Hazeltine Drive,78734,30.362009000000004,-97.964872,496441.0,-3435.0,521263.0,471619.0,3488.0,142.33,7405.0,2001.0,,
29340732.0,2501 Slow Turtle Cove,78746,30.316195,-97.794452,1204341.0,19471.0,1348862.0,1095950.0,4283.0,281.19,17816.0,1982.0,,
89662161.0,323 Bluff Point Bend,78613,30.526395,-97.762987,913813.0,11897.0,959504.0,868122.0,5651.0,161.71,20037.0,2009.0,10/30/2016,
29346447.0,5604 Mount Bonnell Road,78731,30.340575,-97.779193,659453.0,-17.0,712209.0,619886.0,2716.0,242.8,11107.0,1999.0,06/23/2017,557000.0
29474974.0,2509 South 5th Street,78704,30.24108,-97.76512199999999,608841.0,-15448.0,651460.0,572311.0,2000.0,304.42,7800.0,2004.0,01/20/2014,
29482466.0,4903 Aberdeen Circle,78745,30.215889,-97.778973,289922.0,-689.0,304418.0,275426.0,1063.0,272.74,9257.0,1971.0,,
29349739.0,5910 Upvalley Run,78731,30.345948999999997,-97.778319,800409.0,17233.0,856438.0,760389.0,3295.0,242.92,29320.0,1994.0,,
29397141.0,1100 Gaston Avenue,78703,30.293934999999998,-97.749453,1519703.0,-10313.0,1732461.0,1322142.0,2887.0,526.4,563549696.0,1940.0,,
2089384764.0,1904 Sager Drive,78741,30.225115999999996,-97.74058000000001,390110.0,-2538.0,468132.0,323791.0,1507.0,258.87,,2018.0,,
29419766.0,1708 Ferguson Lane,78754,30.344803000000002,-97.67325799999999,286981.0,40.0,315679.0,264023.0,1567.0,183.14,24394.0,1940.0,,
64679434.0,12219 Tanglewild Drive,78758,30.405902,-97.692614,521133.0,-46316.0,547190.0,495076.0,2475.0,210.56,45868.0,2007.0,,
29490460.0,4408 Molokai Drive,78749,30.210472999999997,-97.848522,302929.0,1322.0,318075.0,287783.0,1472.0,205.79,7065.0,1983.0,,
29470815.0,8205 Citation Avenue,78719,30.13638,-97.673328,216648.0,8250.0,238313.0,184151.0,2050.0,105.68,12306.0,1983.0,,
29358027.0,101 Plum Cove,78734,30.375093,-97.975309,473692.0,2438.0,497377.0,450007.0,2874.0,164.82,14636.0,1990.0,04/27/2017,425000.0
29390256.0,1305 Cometa Street,78721,30.279991,-97.689533,493761.0,-5706.0,518449.0,469073.0,2343.0,210.74,8712.0,2005.0,11/13/2013,365000.0
29323566.0,9619 Anchusa Trail,78736,30.257162,-97.90875600000001,567754.0,-9087.0,607497.0,522334.0,3393.0,167.33,47402.0,1999.0,,
29393478.0,21121 Ann Showers Drive,78653,30.279795,-97.483981,160261.0,1022.0,181095.0,149043.0,1792.0,89.43,127239.0,1999.0,,
124836052.0,2721 Dulce Lane,78704,30.239071000000003,-97.768675,369784.0,47689.0,388273.0,351295.0,1111.0,332.84,3115.0,2014.0,10/07/2016,382500.0
29388766.0,3411 Pennsylvania Avenue,78721,30.275474,-97.695978,316948.0,-7130.0,332795.0,297931.0,1072.0,295.66,11840.0,1960.0,,
29328653.0,2106 Ringtail Ridge,78746,30.275571000000003,-97.835356,886034.0,-4745.0,956917.0,824012.0,3437.0,257.79,23666.0,1984.0,,
69679546.0,17198 Whitetail Run,78737,30.130197999999996,-97.971684,436515.0,-22893.0,484532.0,397229.0,2888.0,151.15,43691.0,2005.0,,
29510444.0,3612 Wyldwood Road,78739,30.176486999999998,-97.857513,439093.0,2964.0,461048.0,412747.0,2178.0,201.6,139479.0,1974.0,,
29601321.0,2020 Wood Glen Drive,78681,30.534745,-97.705004,362487.0,-4306.0,391486.0,326238.0,3015.0,120.23,9365.0,1996.0,,
29511314.0,10404 Wommack Road,78748,30.170292,-97.83325400000001,327069.0,-237.0,363047.0,297633.0,1934.0,169.12,19271.0,1956.0,,
144996708.0,11903 Fitzhugh Road,78737,30.229733000000003,-97.97683599999999,611086.0,6798.0,672195.0,543867.0,1996.0,306.16,1152380.0,1965.0,,
29419518.0,8400 Shenandoah Drive,78753,30.345738,-97.692285,362488.0,-5461.0,387862.0,337114.0,2080.0,174.27,10833.0,1971.0,,
29583039.0,16512 Jadestone Drive,78641,30.546359999999996,-97.82474599999999,249232.0,-1727.0,261694.0,236770.0,2084.0,119.59,7362.0,1993.0,,
119630767.0,18413 Falcon Pointe Boulevard,78660,30.458273,-97.58136800000001,293650.0,7140.0,308332.0,276031.0,2366.0,124.11,8721.0,2012.0,,
64888231.0,13000 Johnson Road,78653,30.378588,-97.502837,305354.0,-1375.0,366425.0,265658.0,1408.0,216.87,229648.0,1999.0,,
29356112.0,8004 Long Canyon Drive,78730,30.374603999999998,-97.809283,986738.0,-11634.0,1174218.0,828860.0,4658.0,211.84,107667.0,1985.0,,
29489017.0,9804 Derecho Drive,78737,30.228440999999997,-97.937149,428376.0,622.0,449795.0,398390.0,1980.0,216.35,53579.0,1995.0,,
120895840.0,9701 Big View Drive,78730,30.36297,-97.851939,813657.0,-13656.0,960115.0,748564.0,3875.0,209.98,14510.0,2012.0,,
29390766.0,19900 Blake Manor Road,78653,30.277690999999997,-97.502734,188717.0,2232.0,224573.0,158522.0,576.0,327.63,66211.0,1960.0,,
89546660.0,16828 Bridgefarmer Boulevard,78660,30.453014000000003,-97.55232600000001,270164.0,1141.0,291777.0,251253.0,2574.0,104.96,8276.0,2013.0,02/28/2017,260000.0
29405117.0,4528 Speedway,78751,30.310631,-97.727396,455209.0,6877.0,482522.0,427896.0,858.0,530.55,7780.0,1945.0,,
29329280.0,607 Theresa Avenue,78703,30.278184999999997,-97.766584,1206153.0,-28409.0,1362953.0,1073476.0,2875.0,419.53,5732.0,1917.0,,
29479485.0,8211 Landsman Drive,78736,30.234590999999998,-97.897307,384717.0,3146.0,403953.0,365481.0,2341.0,164.34,12236.0,1994.0,,
89549584.0,209 Brandon Way,78733,30.32152,-97.8591,1750784.0,3972.0,1925862.0,1628229.0,5507.0,317.92,68084.0,2008.0,,
58299983.0,4401 Lago Viento,78734,30.400972999999997,-97.920642,1137652.0,22662.0,1296923.0,1046640.0,5303.0,214.53,296512.0,2001.0,,
29424182.0,9605 Aberdeen Way,78753,30.355359999999997,-97.676749,272956.0,-1508.0,289333.0,256579.0,1722.0,158.51,8276.0,1980.0,11/13/2017,461000.0
29434896.0,12014 Thompkins Drive,78753,30.384553999999998,-97.662447,211452.0,-2681.0,222025.0,196650.0,1258.0,168.09,6055.0,1985.0,,
29416298.0,1705 Brentwood Street,78757,30.338848,-97.731942,1410255.0,4414.0,1917947.0,958973.0,1496.0,942.68,14287.0,1956.0,,
29449652.0,2111 Klattenhoff Drive,78728,30.441913,-97.680328,274787.0,-1333.0,288526.0,261048.0,1636.0,167.96,7710.0,1984.0,01/12/2018,
29349285.0,3507 Hillbrook Drive,78731,30.347091,-97.758678,530519.0,-15583.0,557045.0,503993.0,1531.0,346.52,10690.0,1967.0,,
29363083.0,5103 Saddleridge Cove,78759,30.391009000000004,-97.760074,457043.0,-1765.0,479895.0,434191.0,2306.0,198.2,6761.0,1981.0,,
29405689.0,1904 Northridge Drive,78723,30.310886,-97.691344,391274.0,-315.0,418663.0,371710.0,1537.0,254.57,9457.0,1956.0,,
29398734.0,3405 Norwood Hill Road,78723,30.297447,-97.676649,309888.0,-4887.0,334679.0,285097.0,1270.0,244.01,9322.0,1966.0,,
29338848.0,2602 Velasquez Drive,78703,30.305204999999997,-97.773397,1374142.0,11458.0,1525298.0,1264211.0,3855.0,356.46,19672.0,1980.0,,
29345948.0,3903 Cresthill Drive,78731,30.343027000000003,-97.766676,755978.0,-5179.0,839136.0,687940.0,3518.0,214.89,10724.0,1968.0,,
29324175.0,1808 Ashby Avenue,78704,30.255724,-97.76929100000001,764638.0,55034.0,879334.0,688174.0,1198.0,638.26,7802.0,1961.0,,
29479357.0,7209 South Brook Drive,78736,30.236143,-97.88727800000001,351313.0,7866.0,372392.0,326721.0,1503.0,233.74,11992.0,1977.0,,
29356123.0,8208 Long Canyon Drive,78730,30.372553999999997,-97.815481,851963.0,7780.0,911600.0,775286.0,3449.0,247.02,97605.0,1983.0,,
29337711.0,5104 Avispa Way,78738,30.311517,-97.98138900000001,445326.0,-4517.0,494312.0,378527.0,1064.0,418.54,119790.0,1983.0,,
114406754.0,14812 Copper Ridge Lane,78734,30.392084000000004,-97.921609,846545.0,-17821.0,905803.0,795752.0,3668.0,230.79,44353.0,2014.0,07/16/2014,773191.0
29339912.0,11619 Sonoma Drive,78738,30.312177000000002,-97.916554,416625.0,2621.0,437456.0,395794.0,2181.0,191.02,6490.0,1997.0,,
29481423.0,7005 Wandering Oak Road,78749,30.229905,-97.867688,423308.0,-5401.0,444473.0,402143.0,2794.0,151.51,7143.0,1999.0,06/25/2012,282160.0
83832296.0,1324 Central Park Court,78745,30.212471,-97.789799,302536.0,-3068.0,317663.0,284384.0,1196.0,252.96,5968.0,2010.0,,
2093141389.0,6814 East Riverside Drive,78741,30.223473,-97.699329,426671.0,-552.0,661340.0,388271.0,1918.0,222.46,174240.0,2017.0,07/31/2018,349050.0
29403901.0,1507 Suffolk Drive,78723,30.308551,-97.69879499999999,330638.0,-12469.0,350476.0,314106.0,953.0,346.94,7466.0,1954.0,,
80099447.0,17840 Glacier Bay Street,78660,30.466677,-97.62395500000001,215144.0,1306.0,225901.0,200084.0,1635.0,131.59,5850.0,2007.0,,
64531273.0,1004 Brooks Hollow Road,78734,30.387402,-97.973782,936666.0,-30337.0,1067799.0,749333.0,1448.0,646.87,81892.0,1972.0,,
2092419755.0,20052 Rhiannon Lane,78660,30.46793,-97.563067,327963.0,-11682.0,406674.0,298446.0,2707.0,121.15,7971.0,2017.0,,
83826139.0,313 Flamingo Drive,78734,30.359169,-97.947098,450547.0,-3502.0,473074.0,428020.0,2573.0,175.11,15856.0,2007.0,,
80102157.0,5905 Spanish Oaks Club Boulevard,78738,30.293042,-97.946555,1326099.0,9275.0,1392404.0,1259794.0,4912.0,269.97,47131.0,2015.0,,
29383783.0,16604 Easybend Drive,78653,30.250681,-97.55468,315233.0,20393.0,340452.0,277405.0,2391.0,131.84,57934.0,1985.0,08/14/2008,150000.0
70324174.0,15404 Barrie Drive,78734,30.355125,-97.957228,536663.0,-6462.0,563496.0,509830.0,3615.0,148.45,12022.0,2006.0,,
58299347.0,8509 Appalachian Drive,78759,30.38208,-97.75931899999999,651620.0,-10854.0,684201.0,599490.0,3098.0,210.34,11526.0,1977.0,,
29332067.0,1502 Wethersfield Road,78703,30.285646999999997,-97.762546,524649.0,-9133.0,577114.0,498417.0,996.0,526.76,6212.0,1936.0,,
111964647.0,470 Drury Lane,78737,30.200912,-97.969229,403782.0,9147.0,423971.0,379555.0,2776.0,145.45,9147.0,2010.0,,
29448195.0,701 Indian Run Drive,78660,30.439705,-97.639189,248421.0,-682.0,260842.0,236000.0,1886.0,131.72,9540.0,1996.0,,
29327161.0,1736 Camp Craft Road,78746,30.273348,-97.822022,757516.0,-7551.0,825692.0,674189.0,3366.0,225.05,15246.0,1998.0,,
29474397.0,7001 Midwood Parkway,78736,30.250465000000002,-97.90987,517201.0,-1541.0,584437.0,480997.0,2836.0,182.37,43560.0,1990.0,,
64707408.0,9601 Rainlilly Lane,78759,30.405381,-97.77771899999999,835459.0,-5617.0,877232.0,793686.0,4237.0,197.18,14022.0,2003.0,07/23/2018,
52831782.0,8320 Lofty Lane,78681,30.521838,-97.730088,383085.0,-1835.0,402239.0,360100.0,2931.0,130.7,9109.0,2001.0,,
119616199.0,608 West Annie Street,78704,30.247615000000003,-97.755876,614361.0,-7932.0,645079.0,583643.0,1959.0,313.61,4069.0,2011.0,05/01/2016,710000.0
125807950.0,15210 Fagerquist Road,78617,30.133478999999998,-97.575634,153089.0,-842.0,165336.0,131657.0,720.0,212.62,65776.0,1972.0,,
89548824.0,14445 Gregg Manor Road,78653,30.396311999999998,-97.58788299999999,891486.0,-35272.0,1292655.0,632955.0,2198.0,405.59,693475.0,2008.0,,
70330900.0,7501 Twilight Shadow Drive,78749,30.219152,-97.892399,578781.0,7698.0,619296.0,526691.0,3591.0,161.18,58414.0,2005.0,10/03/2005,425545.0
29389155.0,1204 West Avenue,78701,30.276657,-97.74865,1649356.0,28654.0,1929747.0,1319485.0,1308.0,1260.98,16008.0,1912.0,,
2102329357.0,2310 Rachael Court,78748,30.178117999999998,-97.82820799999999,311509.0,6662.0,420537.0,242977.0,700.0,445.01,16509.0,1970.0,04/30/2006,550.0
29400146.0,5500 Manor Road,78723,30.302590999999996,-97.683874,346079.0,-18020.0,391069.0,318393.0,1925.0,179.78,9060.0,1965.0,,
29363579.0,13307 Mansfield Drive,78732,30.391071000000004,-97.89612199999999,503197.0,-827.0,528357.0,478037.0,2988.0,168.41,18600.0,1983.0,11/14/2014,
80092270.0,15003 Nightingale Lane,78734,30.362057,-97.945799,397021.0,5198.0,432753.0,373200.0,2200.0,180.46,12510.0,2006.0,,
79977157.0,8204 West Drive,78641,30.457251,-97.921474,1826136.0,37638.0,2191363.0,1570477.0,5991.0,304.81,,2006.0,06/25/2013,3515000.0
29356776.0,10700 Range View Drive,78730,30.370547,-97.861236,744265.0,10968.0,833577.0,699609.0,4284.0,173.73,30492.0,1999.0,,
58309407.0,17420 Dashwood Creek Drive,78660,30.465695,-97.63354100000001,234335.0,-6148.0,246052.0,220275.0,2277.0,102.91,5001.0,2000.0,,
29440070.0,1416 Cardinal Hill Drive,78758,30.410147,-97.68511600000001,273701.0,-2022.0,287386.0,260016.0,1250.0,218.96,11499.0,1978.0,,
29360016.0,2507 Big Horn Drive,78734,30.375608000000003,-97.915592,961925.0,-685.0,1125452.0,779159.0,1440.0,668.0,15150.0,1982.0,,
58301161.0,6901 Wentworth Drive,78724,30.294944,-97.629638,406844.0,-1860.0,427186.0,386502.0,3968.0,102.53,9322.0,1984.0,,
29473565.0,2000 Cody Court,78704,30.241781,-97.779414,500411.0,1386.0,525432.0,475390.0,1682.0,297.51,11395.0,1970.0,01/22/2004,107000.0
83826317.0,2321 Rivina Drive,78733,30.312753000000004,-97.904035,487592.0,-3751.0,511972.0,458336.0,2176.0,224.08,10507.0,2011.0,,
120769690.0,2102 Live Oak Circle,78681,30.531881,-97.739327,426127.0,4913.0,455956.0,400559.0,2250.0,189.39,54014.0,1994.0,,
29457711.0,2401 East Pflugerville Parkway,78660,30.468038,-97.58322199999999,263357.0,-7725.0,279158.0,244922.0,2060.0,127.84,10890.0,1993.0,04/29/2013,257000.0
144351954.0,16705 Fagerquist Road,78617,30.135409000000003,-97.579982,310396.0,2631.0,350747.0,273148.0,2354.0,131.86,43560.0,2001.0,,
29411219.0,16012 Littig Road,78653,30.327412,-97.479341,246146.0,-3028.0,283068.0,216608.0,1150.0,214.04,696960.0,1975.0,02/27/2017,
144261705.0,15612 Littig Road,78653,30.334745,-97.482801,505459.0,15723.0,586332.0,470077.0,4091.0,123.55,43560.0,2000.0,,
29568322.0,26 Country Drive,78664,30.5222,-97.609592,402963.0,21746.0,431170.0,366696.0,2498.0,161.31,44431.0,1979.0,02/16/2015,309000.0
29446662.0,105 West Oxford Drive,78660,30.433616999999998,-97.62455200000001,269189.0,-4740.0,282648.0,255730.0,2163.0,124.45,11499.0,1996.0,,
29485588.0,4821 South Congress Avenue,78745,30.212209,-97.769354,195174.0,8725.0,265437.0,161994.0,1064.0,183.43,,1983.0,,
29517103.0,5401 County Down Court,78747,30.129627000000003,-97.780886,436905.0,-4404.0,480595.0,410691.0,3120.0,140.03,18077.0,1999.0,,
70334526.0,19609 Cheyenne Valley Drive,78664,30.488989,-97.60679300000001,246361.0,1670.0,258679.0,229116.0,1948.0,126.47,9016.0,2007.0,,
29407921.0,408 Genard Street,78751,30.318975,-97.726385,415264.0,5666.0,436027.0,390348.0,792.0,524.32,6334.0,1949.0,,
83125455.0,2260 Zach Scott Street,78723,30.294486,-97.701174,373767.0,12849.0,392455.0,351341.0,1240.0,301.42,2169.0,2009.0,11/18/2013,261900.0
29492494.0,511 Flournoy Drive,78745,30.203052000000003,-97.782494,269694.0,-1816.0,283179.0,256209.0,1058.0,254.91,7854.0,1969.0,,
29467553.0,4611 Leatherleaf Trail,78744,30.190006,-97.74732900000001,182730.0,6973.0,202830.0,158975.0,1042.0,175.36,6586.0,1985.0,,
125805184.0,3520 Caldwell Lane,78617,30.202315999999996,-97.550821,1504070.0,25806.0,2000413.0,1022768.0,4172.0,360.52,7895686.0,1973.0,,
29465678.0,2301 Whirlaway Drive,78617,30.215878999999997,-97.519796,216025.0,24175.0,235467.0,192262.0,1348.0,160.26,46740.0,1976.0,,
80103521.0,17656 Reed Parks Road,78645,30.470505,-97.924887,400052.0,-365.0,444058.0,348045.0,2279.0,175.54,117612.0,2004.0,,
29408691.0,6904 Langston Drive,78723,30.317157,-97.670582,402983.0,1080.0,431192.0,378804.0,1832.0,219.97,8133.0,1964.0,,
29493384.0,1906 Bissel Lane,78745,30.204001,-97.804559,425202.0,-387.0,446462.0,403942.0,1628.0,261.18,19872.0,1958.0,,
29497545.0,7302 Albert Road,78745,30.196709000000002,-97.803111,325649.0,7563.0,348444.0,289828.0,2220.0,146.69,15708.0,1962.0,,
29601220.0,1207 Brashear Lane,78613,30.519384999999996,-97.847218,209045.0,-1799.0,219497.0,198593.0,1379.0,151.59,6052.0,1997.0,,
29495827.0,8311 Treehouse Lane,78749,30.203066999999997,-97.844778,278482.0,-2920.0,295191.0,261773.0,1304.0,213.56,7623.0,1984.0,,
29501373.0,523 Blackberry Drive,78745,30.187248999999998,-97.789379,308090.0,4264.0,326575.0,289605.0,1326.0,232.35,7719.0,1979.0,,
29472104.0,1010 West Mary Street,78704,30.248814000000003,-97.76272900000001,775534.0,-11569.0,860843.0,705736.0,1898.0,408.61,7500.0,1932.0,,
29363112.0,5623 Spurflower Drive,78759,30.391353000000002,-97.767887,615473.0,7547.0,646247.0,572390.0,2952.0,208.49,38115.0,1988.0,,
80075446.0,601 Dark Horse Lane,78610,30.040685999999997,-97.816901,255938.0,11488.0,273854.0,240582.0,2917.0,87.74,8276.0,2007.0,,
29445251.0,13213 Bourbon Street,78727,30.425612,-97.689139,273776.0,5701.0,298416.0,246398.0,1875.0,146.01,8712.0,1980.0,,
70354691.0,11825 Timber Heights Drive,78754,30.375278,-97.648443,231608.0,-896.0,243188.0,213079.0,1617.0,143.23,5837.0,2007.0,,
29609856.0,2316 South Crossing Drive,78664,30.497883,-97.651762,237415.0,2507.0,249286.0,225544.0,1724.0,137.71,10524.0,1998.0,,
28595497.0,1104 Live Oak Loop,78610,30.118114000000002,-97.9091,438034.0,18252.0,477457.0,385470.0,2193.0,199.74,118483.0,1985.0,,
29329579.0,11513 Warbler Ledge,78738,30.285265999999996,-97.93102900000001,1392241.0,72278.0,1628922.0,1239094.0,4363.0,319.1,164831.0,1994.0,,
29357154.0,2956 Grimes Ranch Road,78732,30.370359000000004,-97.895886,459341.0,-1356.0,482308.0,436374.0,3300.0,139.19,7492.0,2002.0,,
29398498.0,2503 Manor Circle,78723,30.29676,-97.688546,486077.0,-3166.0,510381.0,452052.0,3174.0,153.14,14810.0,1960.0,,
88022755.0,15215 Staked Plains Loop,78717,30.498534999999997,-97.794787,404500.0,1521.0,424725.0,384275.0,3230.0,125.23,8179.0,2005.0,,
29343255.0,4004 Shadow Oak Lane,78746,30.332393,-97.788986,1589703.0,16433.0,1700982.0,1398939.0,6154.0,258.32,43560.0,1989.0,,
64505930.0,6730 Cuesta Trail,78730,30.381240999999996,-97.811397,977746.0,9425.0,1046188.0,850639.0,3764.0,259.76,69696.0,2002.0,,
29400750.0,4413 Caswell Avenue,78751,30.305071,-97.720961,513826.0,-5989.0,554932.0,488135.0,1852.0,277.44,3781.0,1940.0,,
29423619.0,1123 Plymouth Drive,78758,30.357585999999998,-97.710842,253787.0,-5307.0,266476.0,238560.0,1004.0,252.78,6774.0,1968.0,,
58304466.0,11602 Minda Circle,78758,30.387234000000003,-97.689302,370063.0,12259.0,392267.0,344159.0,2150.0,172.12,18504.0,1969.0,,
29408805.0,7405 Chisos Pass,78724,30.314874,-97.657935,266937.0,-3401.0,285623.0,250921.0,1140.0,234.16,8673.0,1976.0,,
29372811.0,10201 Worcester Cove,78750,30.427502,-97.806481,593902.0,1056.0,641414.0,522634.0,3293.0,180.35,18034.0,2002.0,,
29339711.0,2731 Cascade Falls Drive,78738,30.311317,-97.915601,424406.0,510.0,445626.0,403186.0,2050.0,207.03,11866.0,2000.0,,
64528257.0,3813 Caldwell Lane,78617,30.192025,-97.546626,462311.0,-9208.0,536281.0,406834.0,3570.0,129.5,440827.0,2006.0,,
83829493.0,17204 Flint Rock Road,78738,30.333345,-98.004852,931600.0,-9475.0,1024760.0,838440.0,3834.0,242.98,73181.0,2007.0,,
29513458.0,3109 Accomac Drive,78748,30.161116999999997,-97.855699,505069.0,-2638.0,535373.0,474765.0,3453.0,146.27,42715.0,1983.0,,
29339501.0,8114 Talbot Lane,78746,30.309126000000003,-97.85511899999999,1131250.0,35936.0,1187812.0,1063375.0,4302.0,262.96,100405.0,1994.0,,
29487639.0,7748 El Dorado Drive,78737,30.215965999999998,-97.911495,474987.0,-3115.0,498736.0,446488.0,2550.0,186.27,55927.0,1984.0,,
29554632.0,590 Dennis Drive,78664,30.524275,-97.677944,206322.0,9172.0,220765.0,189816.0,1758.0,117.36,12778.0,1975.0,,
58266586.0,1503 Pinehurst Lane,78664,30.514078,-97.592309,493556.0,3337.0,533040.0,444200.0,4384.0,112.58,16672.0,1999.0,,
29511330.0,10309 Wommack Road,78748,30.171206,-97.832669,299323.0,5830.0,335242.0,278370.0,2352.0,127.26,21344.0,1960.0,,
29447660.0,14207 Sussman Court,78728,30.437003999999998,-97.679785,300609.0,-3664.0,315639.0,285579.0,2087.0,144.04,10454.0,1985.0,,
70327643.0,11009 Maha Loop Road,78719,30.083723,-97.66194300000001,266844.0,9117.0,290860.0,242828.0,1568.0,170.18,520586.0,2000.0,,
84382458.0,119 Valley Creek Drive,78612,30.074575,-97.54150600000001,428445.0,2630.0,458436.0,407023.0,2969.0,144.31,378275.0,1998.0,,
29347078.0,28 Wingreen Loop,78738,30.347547,-97.98095699999999,604611.0,9771.0,683210.0,526012.0,3263.0,185.29,33200.0,1999.0,,
80086640.0,5925 Spanish Oaks Club Boulevard,78738,30.293398,-97.947828,1321560.0,14670.0,1387638.0,1176188.0,4177.0,316.39,52106.0,2013.0,,
29391696.0,21834 Ann Showers Drive,78621,30.276591999999997,-97.469189,165448.0,655.0,193574.0,145594.0,924.0,179.06,463870.0,1999.0,,
64577265.0,10405 FM 1625,78719,30.113309,-97.717638,477446.0,-7592.0,592033.0,410604.0,4156.0,114.88,435600.0,1997.0,,
29597707.0,2340 Friarcreek Loop,78664,30.489387,-97.66020400000001,230811.0,11150.0,242352.0,219270.0,1482.0,155.74,7710.0,1997.0,12/11/2016,
29489913.0,5901 Mojave Drive,78745,30.208655,-97.79069,395979.0,5782.0,423698.0,376180.0,1682.0,235.42,9696.0,1962.0,,
29336760.0,9605 Scenic Bluff Drive,78733,30.302167999999998,-97.887117,524475.0,18739.0,550699.0,466783.0,2694.0,194.68,12283.0,1992.0,,
29515786.0,2211 Baltusrol Drive,78747,30.142540000000004,-97.790308,395801.0,21.0,415591.0,376011.0,2718.0,145.62,11443.0,1982.0,,
29328234.0,1000 Beaver Trail,78746,30.277091,-97.80702,625068.0,-732.0,681324.0,562561.0,782.0,799.32,13329.0,1971.0,,
67006887.0,1412 Mickey Mantle Place,78665,30.536920000000002,-97.621928,205638.0,2838.0,215920.0,189187.0,1673.0,122.92,5837.0,2003.0,,
29373268.0,7307 Blue Heron Cove,78641,30.429540999999997,-97.903065,717284.0,8556.0,789012.0,595346.0,4036.0,177.72,12632.0,1985.0,06/18/2004,830000.0
29361924.0,16038 Fontaine Avenue,78734,30.384655,-97.947041,938521.0,-4573.0,1098070.0,854054.0,4158.0,225.71,34848.0,2001.0,,
29334745.0,3404 Barton Point Drive,78733,30.292437,-97.898729,699134.0,-638.0,741082.0,657186.0,2588.0,270.14,19062.0,1985.0,,
29466090.0,3018 Guerrero Drive,78617,30.206802000000003,-97.633783,159811.0,-277.0,169400.0,134241.0,714.0,223.82,25626.0,1975.0,,
