,Offense Desc,Offense Category,Address,lat,lng,Severity
2231,THEFT                         ,Theft,2200 S IH 35 SVRD SB 78704,30.235276,-97.741559,1
2232,BURGLARY OF VEHICLE           ,Theft,8900 SHOAL CREEK BLVD 78757,30.3762638,-97.7344035,3
2233,THEFT                         ,Theft,323 E 6TH ST 78701,30.2668798,-97.7397606,1
2234,THEFT BY SHOPLIFTING          ,Theft,10936 STONELAKE BLVD 78759,30.398908,-97.7327164,1
2235,THEFT                         ,Theft,901 E KOENIG LN SVRD EB 78751,30.3205257,-97.7098278,1
2236,BURGLARY OF VEHICLE           ,Theft,8600 N LAMAR BLVD 78758,30.3546103,-97.7046928,3
2237,BURGLARY OF VEHICLE           ,Theft,7500 S IH 35 NB 78744,30.1827046,-97.7773174,3
2238,BURGLARY OF VEHICLE           ,Theft,4227 GUADALUPE ST 78751,30.3082916,-97.7342652,3
2239,BURGLARY OF VEHICLE           ,Theft,9200 NORTH PLZ 78753,30.3544049,-97.6860561,3
2240,THEFT                         ,Theft,901 W BRAKER LN 78758,30.3820963,-97.6893213,1
2241,BURGLARY OF VEHICLE           ,Theft,9400 N IH 35 SVRD NB 78753,30.359003,-97.6888655,3
2242,BURGLARY OF VEHICLE           ,Theft,1307 E 30TH ST 78722,30.2866351,-97.7211121,3
2243,BURGLARY OF VEHICLE           ,Theft,9201 METRIC BLVD 78758,30.3739954,-97.7211757,3
2244,THEFT OF AUTO PARTS           ,Theft,2201 MONTOPOLIS DR 78741,30.2221438,-97.7042472,1
2245,BURGLARY OF VEHICLE           ,Theft,2700 S 1ST ST 78704,30.238046,-97.7626165,3
2246,BURGLARY OF VEHICLE           ,Theft,8700 BRODIE LN 78749,30.1971163,-97.8439367,3
2247,THEFT                         ,Theft,1215 W SLAUGHTER LN 78748,30.1728139,-97.8143911,1
2248,THEFT BY SHOPLIFTING          ,Theft,1201 BARBARA JORDAN BLVD 78723,30.3056385,-97.7099309,1
2249,THEFT BY SHOPLIFTING          ,Theft,11200 LAKELINE MALL DR 78613,30.4703854,-97.806965,1
2250,THEFT                         ,Theft,12800 HARRISGLENN DR 78753,30.400672,-97.65305,1
2251,BURGLARY OF VEHICLE           ,Theft,1002 DURHAM DR 78753,30.3472186,-97.6883671,3
2252,BURGLARY OF VEHICLE           ,Theft,2901 BARTON SKWY 78746,30.2584906,-97.7890547,3
2253,THEFT OF BICYCLE              ,Theft,111 CONGRESS AVE 78701,30.2635186,-97.74358,1
2254,THEFT                         ,Theft,1210 ROSEWOOD AVE 78702,30.2687423,-97.7264367,1
2255,THEFT                         ,Theft,3011 FRUTH ST 78705,30.296594,-97.7405032,1
2256,BURGLARY OF VEHICLE           ,Theft,2425 E RIVERSIDE DR 78741,30.2356554,-97.7253753,3
2257,THEFT OF LICENSE PLATE        ,Theft,4500 AVENUE B 78751,30.3102185,-97.7312101,1
2258,THEFT BY SHOPLIFTING          ,Theft,5300 S MOPAC EXPY NB 78735,30.233815,-97.8278267,1
2259,THEFT                         ,Theft,3500 S LAMAR BLVD 78704,30.2400968,-97.7875551,1
2260,THEFT                         ,Theft,15424 FM 1825 RD 78660,30.448795,-97.663371,1
2261,THEFT                         ,Theft,11113 RESEARCH BLVD SVRD NB 78759,30.4052804,-97.7436824,1
2262,THEFT OF AUTO PARTS           ,Theft,5020 MANOR RD 78723,30.297894,-97.687823,1
2263,THEFT                         ,Theft,15424 FM 1825 RD 78660,30.448795,-97.663371,1
2264,THEFT                         ,Theft,W 12TH ST / GUADALUPE ST 78701,30.274903,-97.7441164,1
2265,THEFT                         ,Theft,2316 GUADALUPE ST 78705,30.2868363,-97.7419461,1
2266,THEFT OF BICYCLE              ,Theft,AIRPORT BLVD / N LAMAR BLVD 78752,30.337577,-97.7188216,1
2267,BURGLARY OF VEHICLE           ,Theft,10701 S IH 35 SVRD NB 78747,30.1445707,-97.7902505,3
2268,BURGLARY OF VEHICLE           ,Theft,7010 W SH 71 78735,30.2357934,-97.8745077,3
2269,THEFT                         ,Theft,4108 MEK DR 78731,30.354824,-97.771054,1
2270,BURGLARY OF VEHICLE           ,Theft,BARTON SPRINGS RD / DAWSON RD 78704,30.2603334,-97.7557045,3
2271,THEFT                         ,Theft,403 E 6TH ST 78701,30.2667569,-97.7391877,1
2272,THEFT OF BICYCLE              ,Theft,903 W 30TH ST 78705,30.2983718,-97.7460203,1
2273,BURGLARY OF VEHICLE           ,Theft,7008 NARROW OAK TRL 78759,30.4212658,-97.7690481,3
2274,BURGLARY OF VEHICLE           ,Theft,1110 BARTON SPRINGS RD 78704,30.2608983,-97.7560582,3
2275,THEFT OF BICYCLE              ,Theft,2901 SWISHER ST 78705,30.2876667,-97.7260124,1
2276,THEFT BY SHOPLIFTING          ,Theft,10107 RESEARCH BLVD SVRD NB 78759,30.3927847,-97.7439653,1
2277,THEFT BY SHOPLIFTING          ,Theft,9500 S IH 35 SVRD SB 78748,30.164043,-97.7935432,1
2278,THEFT FROM PERSON             ,Theft,1806 W RUNDBERG LN 78758,30.3726154,-97.7134369,1
2279,THEFT                         ,Theft,2025 W BEN WHITE BLVD EB 78745,30.2295952,-97.7897391,1
2280,THEFT FROM AUTO               ,Theft,1700 TERI RD 78744,30.205323,-97.7558824,1
2281,BURGLARY OF VEHICLE           ,Theft,8800 N IH 35 SB 78753,30.3523179,-97.6926844,3
2282,BURGLARY OF VEHICLE           ,Theft,12330 N IH 35 SB 78753,30.4012811,-97.6755515,3
2283,THEFT                         ,Theft,2209 E RIVERSIDE DR 78741,30.239338,-97.7267761,1
2284,BURGLARY OF VEHICLE           ,Theft,9345 E US 290 HWY SVRD EB 78724,30.326983,-97.642863,3
2285,BURGLARY OF VEHICLE           ,Theft,5804 N IH 35 SB 78751,30.3087469,-97.7109392,3
2286,THEFT                         ,Theft,5508 S PLEASANT VALLEY RD 78744,30.1920494,-97.7449168,1
2287,BURGLARY OF VEHICLE           ,Theft,9900 S IH 35 SVRD SB 78748,30.1540411,-97.7941972,3
2288,BURGLARY OF VEHICLE           ,Theft,JUSTIN LN / GROVER AVE 78757,30.3392199,-97.7237753,3
2289,THEFT                         ,Theft,6405 S IH 35 SVRD NB 78744,30.1914238,-97.7671351,1
2290,THEFT                         ,Theft,2150 WOODWARD ST 78744,30.212467,-97.7439969,1
2291,THEFT                         ,Theft,105 E 31ST ST 78705,30.2945855,-97.736666,1
2292,BURGLARY OF VEHICLE           ,Theft,2624 BESS LN 78748,30.1673729,-97.8366041,3
2293,THEFT                         ,Theft,800 GUADALUPE ST 78701,30.2713027,-97.7459991,1
2294,THEFT                         ,Theft,2736 TOM MILLER ST 78723,30.2902047,-97.7004829,1
2295,THEFT                         ,Theft,1201 PAYTON GIN RD 78758,30.3602094,-97.7083219,1
2296,THEFT FROM BUILDING           ,Theft,1127 BASTROP HWY SVRD 78742,30.2275715,-97.6831251,1
2297,THEFT BY SHOPLIFTING          ,Theft,9500 S IH 35 SVRD SB 78748,30.164043,-97.7935432,1
2298,THEFT                         ,Theft,2525 W ANDERSON LN 78757,30.3568601,-97.7352125,1
2299,AGG ROBBERY/DEADLY WEAPON     ,Robbery,6103 AVERY ISLAND AVE 78727,30.4363724,-97.7476437,5
2300,THEFT BY SHOPLIFTING          ,Theft,6518 ED BLUESTEIN BLVD SB 78723,30.3034152,-97.661966,1
2301,AGG ROBBERY/DEADLY WEAPON     ,Robbery,1700 BURTON DR 78741,30.2377808,-97.7279277,5
2302,THEFT FROM PERSON             ,Theft,900 E 7TH ST 78702,30.2665385,-97.7330347,1
2303,RAPE                          ,Rape,,37.2256055,-95.7162018,6
2304,BURGLARY NON RESIDENCE        ,Burglary,10101 S 1ST ST 78748,30.1622126,-97.7961975,2
2305,THEFT                         ,Theft,8201 N FM 620 RD 78726,30.416521,-97.8430849,1
2306,BURGLARY NON RESIDENCE        ,Burglary,1708 SINGLETON AVE 78702,30.2792827,-97.7150909,2
2307,THEFT                         ,Theft,801 W LIVE OAK ST 78704,30.2452293,-97.7608336,1
2308,THEFT BY SHOPLIFTING          ,Theft,1701 E WILLIAM CANNON DR 78744,30.1886275,-97.7675197,1
2309,THEFT BY SHOPLIFTING          ,Theft,1000 E 41ST ST 78751,30.2998354,-97.7199409,1
2310,THEFT                         ,Theft,2203 BAHIA CIR 78741,30.2212928,-97.7368537,1
2311,BURGLARY OF RESIDENCE         ,Burglary,3104 BIRDWOOD CIR 78704,30.2369724,-97.7708949,2
2312,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,2425 E RIVERSIDE DR 78741,30.2356554,-97.7253753,4
2313,AGG ASSAULT                   ,Agg Assault,9435 MIDDLE FISKVILLE RD 78753,30.3585096,-97.6855154,4
2314,AUTO THEFT                    ,Auto Theft,13321 IMMANUEL RD 78660,30.398408,-97.6309944,3
2315,FORCED SODOMY                 ,Rape,,37.2256055,-95.7162018,6
2316,THEFT OF LICENSE PLATE        ,Theft,1706 E WILLIAM CANNON DR 78744,30.1894118,-97.7673024,1
2317,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault,6607 S IH 35 SVRD NB 78744,30.188724,-97.768718,4
2318,BURGLARY OF VEHICLE           ,Theft,6503 BLUFF SPRINGS RD 78744,30.190512,-97.7668864,3
2319,AGG ROBBERY/DEADLY WEAPON     ,Robbery,1717 S PLEASANT VALLEY RD 78741,30.2348164,-97.7203818,5
2320,THEFT                         ,Theft,12900 N IH 35 SVRD SB 78753,30.4134351,-97.6763078,1
2321,THEFT                         ,Theft,8201 N FM 620 RD 78726,30.416521,-97.8430849,1
2322,THEFT                         ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
2323,AUTO THEFT                    ,Auto Theft,6600 MIDDLE FISKVILLE RD 78752,30.328253,-97.7082371,3
2324,THEFT BY SHOPLIFTING          ,Theft,13609 N IH 35 SVRD NB 78753,30.419794,-97.670222,1
2325,THEFT                         ,Theft,2701 COLLINS CREEK DR 78741,30.2257834,-97.7298523,1
2326,BURGLARY OF RESIDENCE         ,Burglary,6400 AUBURN DR 78723,30.3121646,-97.6792081,2
2327,AGG SEXUAL ASSAULT W OBJECT   ,Rape,,37.2256055,-95.7162018,6
2328,BURGLARY OF VEHICLE           ,Theft,6701 LAKEWOOD DR 78731,30.3669159,-97.7859609,3
2329,BURGLARY OF RESIDENCE         ,Burglary,9345 E US 290 HWY SVRD EB 78724,30.326983,-97.642863,2
2330,BURGLARY OF RESIDENCE         ,Burglary,6503 BLUFF SPRINGS RD 78744,30.190512,-97.7668864,2
2331,RAPE                          ,Rape,,37.2256055,-95.7162018,6
2332,DEADLY CONDUCT                ,Agg Assault,9903 WOODGLEN DR 78753,30.3598711,-97.6764521,4
2333,THEFT BY SHOPLIFTING          ,Theft,8201 N FM 620 RD 78726,30.416521,-97.8430849,1
2334,BURGLARY OF RESIDENCE         ,Burglary,1840 BURTON DR 78741,30.2354864,-97.7297092,2
2335,BURGLARY NON RESIDENCE        ,Burglary,8011 CAMERON RD 78754,30.3357158,-97.6833846,2
2336,THEFT OF AUTO PARTS           ,Theft,11811 KNIGHTS BRG 78759,30.4298601,-97.769324,1
2337,THEFT                         ,Theft,907 E ST JOHNS AVE 78752,30.3312032,-97.7014109,1
2338,BURGLARY OF VEHICLE           ,Theft,5005 MANOR RD 78723,30.297179,-97.6869466,3
2339,AGG ROBBERY/DEADLY WEAPON     ,Robbery,512 W STASSNEY LN 78745,30.2087251,-97.7799597,5
2340,THEFT BY SHOPLIFTING          ,Theft,2901 S CAPITAL OF TEXAS HWY NB 78746,30.2573391,-97.8071883,1
2341,BURGLARY OF VEHICLE           ,Theft,9908 WOODGLEN DR 78753,30.3604822,-97.6765263,3
2342,THEFT                         ,Theft,1020 GROVE BLVD 78741,30.2369453,-97.7042824,1
2343,THEFT                         ,Theft,1604 E ST ELMO RD 78744,30.2127044,-97.7527162,1
2344,THEFT                         ,Theft,800 W CESAR CHAVEZ ST 78701,30.2665637,-97.7526626,1
2345,BURGLARY OF VEHICLE           ,Theft,1510 NEWNING AVE 78704,30.24712,-97.74667,3
2346,THEFT                         ,Theft,11631 ARGONNE FOREST TRL 78759,30.4278833,-97.7657155,1
2347,BURGLARY OF VEHICLE           ,Theft,12911 COVINGTON TRL 78727,30.4366143,-97.739994,3
2348,BURGLARY OF VEHICLE           ,Theft,3913 TODD LN 78744,30.2120633,-97.736139,3
2349,BURGLARY OF VEHICLE           ,Theft,500 E ANDERSON LN SVRD WB 78753,30.3426094,-97.7012597,3
2350,BURGLARY OF VEHICLE           ,Theft,704 E 49TH ST 78751,30.3109038,-97.7180999,3
2351,BURGLARY OF VEHICLE           ,Theft,609 E 49TH ST 78751,30.31083,-97.719376,3
2352,THEFT                         ,Theft,800 W 6TH ST 78701,30.2708146,-97.7506641,1
2353,THEFT OF LICENSE PLATE        ,Theft,8711 BURNET RD 78757,30.3689455,-97.7256043,1
2354,BURGLARY OF VEHICLE           ,Theft,3402 CLAWSON RD 78704,30.2363613,-97.7789194,3
2355,THEFT FROM AUTO               ,Theft,2336 DOUGLAS ST 78741,30.2283098,-97.732971,1
2356,THEFT                         ,Theft,5036 LANSING DR 78745,30.218322,-97.7884737,1
2357,BURGLARY OF VEHICLE           ,Theft,11602 ESCARPMENT BLVD 78739,30.1835769,-97.89795,3
2358,THEFT                         ,Theft,2829 S LAKELINE BLVD 78613,30.4747812,-97.8077823,1
2359,BURGLARY OF VEHICLE           ,Theft,1012 EDGECLIFF TER 78704,30.2497469,-97.7369728,3
2360,THEFT OF BICYCLE              ,Theft,1006 BANISTER LN 78704,30.2298916,-97.774716,1
2361,BURGLARY OF VEHICLE           ,Theft,7930 VINEWOOD LN 78757,30.362231,-97.7380843,3
2362,THEFT                         ,Theft,700 SAN JACINTO BLVD 78701,30.2689471,-97.7403971,1
2363,BURGLARY OF VEHICLE           ,Theft,7931 VINEWOOD LN 78757,30.3620348,-97.7376175,3
2364,THEFT OF BICYCLE              ,Theft,5610 N LAMAR BLVD 78756,30.3252278,-97.7273317,1
2365,THEFT OF BICYCLE              ,Theft,2200 NUECES ST 78705,30.2854006,-97.7441879,1
2366,THEFT                         ,Theft,2410 E RIVERSIDE DR 78741,30.237046,-97.723303,1
2367,THEFT                         ,Theft,12008 ARROWWOOD DR 78727,30.4180685,-97.7283672,1
2368,THEFT                         ,Theft,W 24TH ST / LEON ST 78705,30.2882597,-97.7493435,1
2369,THEFT                         ,Theft,9160 RESEARCH BLVD SB 78757,30.3742661,-97.7317365,1
2370,THEFT OF LICENSE PLATE        ,Theft,9721 ARBORETUM BLVD 78759,30.391684,-97.7496491,1
2371,THEFT                         ,Theft,710 E BEN WHITE BLVD SVRD WB 78704,30.2202595,-97.7547522,1
2372,BURGLARY OF VEHICLE           ,Theft,7619 N IH 35 SVRD NB 78752,30.3369319,-97.6996422,3
2373,THEFT                         ,Theft,12601 TECH RIDGE BLVD 78753,30.4013438,-97.6572694,1
2374,THEFT                         ,Theft,9333 RESEARCH BLVD SVRD NB 78759,30.3849103,-97.7411476,1
2375,BURGLARY OF VEHICLE           ,Theft,4150 FREIDRICH LN 78744,30.2146008,-97.7473572,3
2376,BURGLARY OF VEHICLE           ,Theft,2101 BURTON DR 78741,30.2324319,-97.7313486,3
2377,BURGLARY OF VEHICLE           ,Theft,4484 MEINARDUS DR 78744,30.2102569,-97.7538314,3
2378,THEFT                         ,Theft,10610 JEAN DR 78753,30.3728322,-97.6843811,1
2379,BURGLARY OF VEHICLE           ,Theft,914 E 37TH ST 78705,30.294603,-97.7226818,3
2380,THEFT                         ,Theft,RIO GRANDE ST ,30.2826463,-97.7451755,1
2381,BURGLARY OF VEHICLE           ,Theft,7101 S MOPAC EXPY NB 78749,30.215347,-97.839678,3
2382,BURGLARY OF VEHICLE           ,Theft,2507 BURLESON RD 78741,30.2283795,-97.7351608,3
2383,THEFT OF BICYCLE              ,Theft,201 E 21ST ST 78705,30.2824868,-97.7363657,1
2384,THEFT OF BICYCLE              ,Theft,1500 S LAMAR BLVD 78704,30.2528099,-97.7644783,1
2385,BURGLARY OF RESIDENCE         ,Burglary,9024 NORTHGATE BLVD 78758,30.3700305,-97.7173745,2
2386,ROBBERY BY ASSAULT            ,Robbery,2101 BURTON DR 78741,30.2324319,-97.7313486,5
2387,AGG ROBBERY/DEADLY WEAPON     ,Robbery,214 E ANDERSON LN SVRD WB 78753,30.34382,-97.70414,5
2388,BURGLARY OF RESIDENCE         ,Burglary,1515 WICKERSHAM LN 78741,30.2349921,-97.7182435,2
2389,BURGLARY NON RESIDENCE        ,Burglary,2308 HANCOCK DR 78756,30.3248393,-97.7428798,2
2390,THEFT OF TRAILER              ,Theft,4400 SHERINGHAM DR 78741,30.230037,-97.722531,1
2391,AGG ROBBERY/DEADLY WEAPON     ,Robbery,9500 DESSAU RD 78753,30.3524966,-97.6758797,5
2392,AGG ROBBERY/DEADLY WEAPON     ,Robbery,9009 NORTH PLZ 78753,30.3527118,-97.6863422,5
2393,AGG ASSAULT                   ,Agg Assault,2237 E RIVERSIDE DR 78741,30.238353,-97.726837,4
2394,AGG ROBBERY/DEADLY WEAPON     ,Robbery,701 N IH 35 SVRD NB 78702,30.2666646,-97.7334225,5
2395,AGG ASSAULT                   ,Agg Assault,800 BLOCK THURMOND ST 78758,30.3533392,-97.7056173,4
2396,BURGLARY OF VEHICLE           ,Theft,7400 N IH 35 SVRD SB 78752,30.3362154,-97.7035239,3
2397,THEFT FROM PERSON             ,Theft,600 BLOCK E 3RD ST 78701,30.2637816,-97.7379995,1
2398,RAPE                          ,Rape,,37.2256055,-95.7162018,6
2399,BURGLARY OF RESIDENCE         ,Burglary,10008 QUAIL HUTCH DR 78758,30.376799,-97.7091385,2
2400,AGG ROBBERY/DEADLY WEAPON     ,Robbery,9500 DESSAU RD 78753,30.3524966,-97.6758797,5
2401,AUTO THEFT                    ,Auto Theft,10416 MACMORA RD 78758,30.3830628,-97.7082159,3
2402,BURGLARY NON RESIDENCE        ,Burglary,2105 ANDREW ZILKER RD 78746,30.264708,-97.7688216,2
2403,BURGLARY NON RESIDENCE        ,Burglary,11689 RESEARCH BLVD SVRD NB 78759,30.4184544,-97.7456171,2
2404,ROBBERY BY ASSAULT            ,Robbery,5526 N IH 35 SVRD SB 78751,30.3154556,-97.7088733,5
2405,BURGLARY NON RESIDENCE        ,Burglary,11215 S IH 35 SVRD NB 78747,30.1376575,-97.7959607,2
2406,SEXUAL ASSAULT OF CHILD/OBJECT,Rape,,37.2256055,-95.7162018,6
2407,AUTO THEFT                    ,Auto Theft,8904 VIKING DR 78758,30.3619366,-97.7074948,3
2408,THEFT                         ,Theft,1701 BRIARCLIFF BLVD 78723,30.3135795,-97.6920777,1
2409,ROBBERY BY THREAT             ,Robbery,1600 BLOCK E PARMER LN 78753,30.389036,-97.649694,5
2410,THEFT BY SHOPLIFTING          ,Theft,3311 ESPERANZA XING 78758,30.3997611,-97.727002,1
2411,THEFT                         ,Theft,5207 SAMUEL HUSTON AVE 78721,30.281184,-97.677294,1
2412,THEFT BY SHOPLIFTING          ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
2413,THEFT                         ,Theft,MONTOPOLIS/RIVER ,30.2456328,-97.6913771,1
2414,BURGLARY NON RESIDENCE        ,Burglary,1706 DUNGAN LN 78754,30.3507259,-97.6713367,2
2415,BURGLARY OF RESIDENCE         ,Burglary,1216 TARTAN LN 78753,30.3557162,-97.6780315,2
2416,THEFT OF TRAILER              ,Theft,11608 FENCE POST TRL 78750,30.4539513,-97.8211801,1
2417,THEFT                         ,Theft,525 N LAMAR BLVD 78703,30.2706071,-97.7532586,1
2418,BURGLARY OF RESIDENCE         ,Burglary,802 BUCKINGHAM PL 78745,30.1967716,-97.7907244,2
2419,THEFT                         ,Theft,2410 E RIVERSIDE DR 78741,30.237046,-97.723303,1
2420,BURGLARY OF RESIDENCE         ,Burglary,4903 SCARSDALE DR 78744,30.200009,-97.7436861,2
2421,BURG NON RESIDENCE SHEDS      ,Burglary,11028 JOLLYVILLE RD 78759,30.4053156,-97.748015,2
2422,DEADLY CONDUCT                ,Agg Assault,5406 S PLEASANT VALLEY RD 78744,30.1931126,-97.7446748,4
2423,THEFT BY SHOPLIFTING          ,Theft,710 E BEN WHITE BLVD EB 78745,30.2203767,-97.754233,1
2424,AUTO THEFT                    ,Auto Theft,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,3
2425,THEFT                         ,Theft,5621 N IH 35 SVRD NB 78723,30.3162694,-97.7064757,1
2426,BURGLARY OF RESIDENCE         ,Burglary,4311 ACROPOLIS CT 78759,30.4128175,-97.7308118,2
2427,THEFT BY SHOPLIFTING          ,Theft,2901 S CAPITAL OF TEXAS HWY NB 78746,30.2573391,-97.8071883,1
2428,THEFT BY SHOPLIFTING          ,Theft,3400 PALM WAY 78758,30.4040167,-97.7242728,1
2429,BURGLARY OF RESIDENCE         ,Burglary,1515 WICKERSHAM LN 78741,30.2349921,-97.7182435,2
2430,THEFT BY SHOPLIFTING          ,Theft,8201 N FM 620 RD 78726,30.416521,-97.8430849,1
2431,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,2501 S IH 35 SVRD NB 78741,30.2317212,-97.7415392,4
2432,BURGLARY OF VEHICLE           ,Theft,1801 MORROW ST 78757,30.3490414,-97.727264,3
2433,BURGLARY NON RESIDENCE        ,Burglary,5010 S CONGRESS AVE 78745,30.2116981,-97.7721473,2
2434,THEFT                         ,Theft,7112 ED BLUESTEIN BLVD SVRD SB 78723,30.3133105,-97.6642215,1
2435,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,5400 FREIDRICH LN 78744,30.2000489,-97.7568272,4
2436,THEFT                         ,Theft,1900 E OLTORF ST 78741,30.2316043,-97.7348381,1
2437,THEFT BY SHOPLIFTING          ,Theft,5600 S 1ST ST 78745,30.2080462,-97.7823376,1
2438,BURGLARY OF VEHICLE           ,Theft,600 S 1ST ST 78704,30.2575646,-97.7510921,3
2439,BURGLARY OF VEHICLE           ,Theft,5007 RICHMOND AVE 78745,30.217941,-97.7858408,3
2440,BURGLARY OF VEHICLE           ,Theft,3201 TWINBERRY CV 78746,30.2620106,-97.8077559,3
2441,BURGLARY OF VEHICLE           ,Theft,1301 W BEN WHITE BLVD SVRD EB 78745,30.2270922,-97.7803631,3
2442,THEFT                         ,Theft,5400 W PARMER LN 78727,30.4365267,-97.733517,1
2443,BURGLARY OF VEHICLE           ,Theft,12330 N IH 35 SB 78753,30.4012811,-97.6755515,3
2444,BURGLARY OF VEHICLE           ,Theft,959 REINLI ST 78751,30.3186147,-97.7084492,3
2445,THEFT                         ,Theft,2906 DUVAL ST 78705,30.2916524,-97.7345304,1
2446,BURGLARY OF VEHICLE           ,Theft,1819 S PLEASANT VALLEY RD 78741,30.2341965,-97.7204119,3
2447,BURGLARY OF VEHICLE           ,Theft,2400 LONGVIEW ST 78705,30.2886927,-97.7510497,3
2448,THEFT                         ,Theft,1301 BONHAM TER 78704,30.2478934,-97.7370235,1
2449,BURGLARY OF VEHICLE           ,Theft,10500 AVERY CLUB DR 78717,30.5032296,-97.7708273,3
2450,THEFT                         ,Theft,1901 RIO GRANDE ST 78705,30.2828554,-97.744898,1
2451,THEFT                         ,Theft,422 E 6TH ST 78701,30.2670286,-97.7383814,1
2452,THEFT OF BICYCLE              ,Theft,7204 EASTCREST DR 78752,30.3358346,-97.7091066,1
2453,THEFT OF BICYCLE              ,Theft,425 S PLEASANT VALLEY RD 78741,30.2463455,-97.7137008,1
2454,BURGLARY OF VEHICLE           ,Theft,2401 LONGVIEW ST 78705,30.2888124,-97.7505404,3
2455,BURGLARY OF VEHICLE           ,Theft,12518 RESEARCH BLVD SVRD SB 78759,30.4287212,-97.7604042,3
2456,BURGLARY OF VEHICLE           ,Theft,613 W MONROE ST 78704,30.2495155,-97.7561866,3
2457,BURGLARY OF VEHICLE           ,Theft,1012 EDGECLIFF TER 78704,30.2497469,-97.7369728,3
2458,BURGLARY OF VEHICLE           ,Theft,3316 GUADALUPE ST 78705,30.3002478,-97.7399928,3
2459,BURGLARY OF VEHICLE           ,Theft,2708 DEL CURTO RD 78704,30.2430253,-97.7779641,3
2460,BURGLARY OF VEHICLE           ,Theft,2401 LONGVIEW ST 78705,30.2888124,-97.7505404,3
2461,THEFT                         ,Theft,TRINITY ST / E 7TH ST 78701,30.2680197,-97.7389915,1
2462,BURGLARY OF VEHICLE           ,Theft,2906 WEST AVE 78705,30.2972654,-97.7450442,3
2463,BURGLARY OF VEHICLE           ,Theft,11221 CONCHOS RIVER TRL 78717,30.4975618,-97.7888134,3
2464,THEFT OF BICYCLE              ,Theft,2410 LEON ST 78705,30.2893916,-97.7494581,1
